Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      13/26          std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> > const&) [170]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::deallocate(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, unsigned long) [192]
                0.00    0.00      13/26          std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::~allocator() [171]
-----------------------------------------------
                0.00    0.00      13/13          std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_buckets(unsigned long) [195]
[197]    0.0    0.00    0.00      13         void std::fill<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>* const&) [197]
                0.00    0.00      26/26          std::__niter_base<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, false>::__b(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [172]
                0.00    0.00      13/13          __gnu_cxx::__enable_if<std::__is_scalar<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::__value, void>::__type std::__fill_a<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>* const&) [198]
-----------------------------------------------
                0.00    0.00      13/13          void std::fill<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>* const&) [197]
[198]    0.0    0.00    0.00      13         __gnu_cxx::__enable_if<std::__is_scalar<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::__value, void>::__type std::__fill_a<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>* const&) [198]
-----------------------------------------------
                0.00    0.00      12/12          std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const [45]
[199]    0.0    0.00    0.00      12         unsigned long const* std::__detail::__lower_bound<unsigned long const*, float>(unsigned long const*, unsigned long const*, float const&) [199]
-----------------------------------------------
                0.00    0.00      12/12          std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const [45]
[200]    0.0    0.00    0.00      12         float const& std::max<float>(float const&, float const&) [200]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [280]
[201]    0.0    0.00    0.00       1         global constructors keyed to _ZN8WordListC2Ev [201]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [205]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [280]
[202]    0.0    0.00    0.00       1         global constructors keyed to _ZN9NgramListC2EiRK8WordList [202]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [204]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [280]
[203]    0.0    0.00    0.00       1         global constructors keyed to main [203]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [206]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN9NgramListC2EiRK8WordList [202]
[204]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [204]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN8WordListC2Ev [201]
[205]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [205]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [203]
[206]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [206]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[207]    0.0    0.00    0.00       1         usage(int, char**, int&, std::string&) [207]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[208]    0.0    0.00    0.00       1         WordList::WordList() [208]
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::vector() [243]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[209]    0.0    0.00    0.00       1         WordList::~WordList() [209]
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::~vector() [244]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<NgramList::Ngram>::allocator() [222]
[210]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<NgramList::Ngram>::new_allocator() [210]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<NgramList::Ngram>::~allocator() [223]
[211]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<NgramList::Ngram>::~new_allocator() [211]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [224]
[212]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::new_allocator() [212]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::~allocator() [225]
[213]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::~new_allocator() [213]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::string>::allocator() [226]
[214]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::string>::new_allocator() [214]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::string>::~allocator() [227]
[215]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::string>::~new_allocator() [215]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, int> >::allocator() [228]
[216]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, int> >::new_allocator() [216]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, int> >::~allocator() [229]
[217]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, int> >::~new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[218]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator() [218]
-----------------------------------------------
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [77]
[219]    0.0    0.00    0.00       1         bool __gnu_cxx::operator==<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [219]
                0.00    0.00       2/199764      __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::base() const [106]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[220]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::begin() const [220]
                0.00    0.00       1/312784      __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&) [105]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_Hashtable(unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::_Select1st<std::pair<std::string const, int> > const&, std::allocator<std::pair<std::string const, int> > const&) [231]
[221]    0.0    0.00    0.00       1         std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const [221]
                0.00    0.00       1/1           unsigned long const* std::__detail::__lower_bound<unsigned long const*, unsigned long>(unsigned long const*, unsigned long const*, unsigned long const&) [245]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_impl::_Vector_impl() [232]
[222]    0.0    0.00    0.00       1         std::allocator<NgramList::Ngram>::allocator() [222]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<NgramList::Ngram>::new_allocator() [210]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_impl::~_Vector_impl() [233]
[223]    0.0    0.00    0.00       1         std::allocator<NgramList::Ngram>::~allocator() [223]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<NgramList::Ngram>::~new_allocator() [211]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_Hashtable(unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::_Select1st<std::pair<std::string const, int> > const&, std::allocator<std::pair<std::string const, int> > const&) [231]
[224]    0.0    0.00    0.00       1         std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [224]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::new_allocator() [212]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::~_Hashtable() [53]
[225]    0.0    0.00    0.00       1         std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::~allocator() [225]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::~new_allocator() [213]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [236]
[226]    0.0    0.00    0.00       1         std::allocator<std::string>::allocator() [226]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::string>::new_allocator() [214]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [237]
[227]    0.0    0.00    0.00       1         std::allocator<std::string>::~allocator() [227]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::string>::~new_allocator() [215]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[228]    0.0    0.00    0.00       1         std::allocator<std::pair<std::string const, int> >::allocator() [228]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<std::string const, int> >::new_allocator() [216]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[229]    0.0    0.00    0.00       1         std::allocator<std::pair<std::string const, int> >::~allocator() [229]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<std::string const, int> >::~new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&) [14]
[230]    0.0    0.00    0.00       1         std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::begin() [230]
                0.00    0.00       1/119991      std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::_Hashtable_iterator(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [114]
                0.00    0.00       1/25732       std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_M_incr_bucket() [151]
-----------------------------------------------
                0.00    0.00       1/1           std::__unordered_map<std::string, int, std::hash<std::string>, std::equal_to<std::string>, std::allocator<std::pair<std::string const, int> >, false>::__unordered_map(unsigned long, std::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [241]
[231]    0.0    0.00    0.00       1         std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_Hashtable(unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::_Select1st<std::pair<std::string const, int> > const&, std::allocator<std::pair<std::string const, int> > const&) [231]
                0.00    0.00       1/1           std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::_Select1st<std::pair<std::string const, int> > const&, std::equal_to<std::string> const&, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [246]
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&) [224]
                0.00    0.00       1/1           std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float) [248]
                0.00    0.00       1/1           std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const [221]
                0.00    0.00       1/13          std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_buckets(unsigned long) [195]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_base() [234]
[232]    0.0    0.00    0.00       1         std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_impl::_Vector_impl() [232]
                0.00    0.00       1/1           std::allocator<NgramList::Ngram>::allocator() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::~_Vector_base() [235]
[233]    0.0    0.00    0.00       1         std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_impl::~_Vector_impl() [233]
                0.00    0.00       1/1           std::allocator<NgramList::Ngram>::~allocator() [223]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::vector() [242]
[234]    0.0    0.00    0.00       1         std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_base() [234]
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_impl::_Vector_impl() [232]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::~vector() [92]
[235]    0.0    0.00    0.00       1         std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::~_Vector_base() [235]
                0.00    0.00       1/18          std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_deallocate(NgramList::Ngram*, unsigned long) [182]
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_impl::~_Vector_impl() [233]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [238]
[236]    0.0    0.00    0.00       1         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [236]
                0.00    0.00       1/1           std::allocator<std::string>::allocator() [226]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [239]
[237]    0.0    0.00    0.00       1         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [237]
                0.00    0.00       1/1           std::allocator<std::string>::~allocator() [227]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::vector() [243]
[238]    0.0    0.00    0.00       1         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [238]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::~vector() [244]
[239]    0.0    0.00    0.00       1         std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [239]
                0.00    0.00       1/19          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [175]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [237]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[240]    0.0    0.00    0.00       1         std::unordered_map<std::string, int, std::hash<std::string>, std::equal_to<std::string>, std::allocator<std::pair<std::string const, int> > >::unordered_map(unsigned long, std::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [240]
                0.00    0.00       1/1           std::__unordered_map<std::string, int, std::hash<std::string>, std::equal_to<std::string>, std::allocator<std::pair<std::string const, int> >, false>::__unordered_map(unsigned long, std::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [241]
-----------------------------------------------
                0.00    0.00       1/1           std::unordered_map<std::string, int, std::hash<std::string>, std::equal_to<std::string>, std::allocator<std::pair<std::string const, int> > >::unordered_map(unsigned long, std::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [240]
[241]    0.0    0.00    0.00       1         std::__unordered_map<std::string, int, std::hash<std::string>, std::equal_to<std::string>, std::allocator<std::pair<std::string const, int> >, false>::__unordered_map(unsigned long, std::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [241]
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_Hashtable(unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::_Select1st<std::pair<std::string const, int> > const&, std::allocator<std::pair<std::string const, int> > const&) [231]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[242]    0.0    0.00    0.00       1         std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::vector() [242]
                0.00    0.00       1/1           std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_Vector_base() [234]
-----------------------------------------------
                0.00    0.00       1/1           WordList::WordList() [208]
[243]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::vector() [243]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [238]
-----------------------------------------------
                0.00    0.00       1/1           WordList::~WordList() [209]
[244]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::~vector() [244]
                0.00    0.00       1/55          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [158]
                0.00    0.00       1/19          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [177]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [239]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const [221]
[245]    0.0    0.00    0.00       1         unsigned long const* std::__detail::__lower_bound<unsigned long const*, unsigned long>(unsigned long const*, unsigned long const*, unsigned long const&) [245]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_Hashtable(unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::_Select1st<std::pair<std::string const, int> > const&, std::allocator<std::pair<std::string const, int> > const&) [231]
[246]    0.0    0.00    0.00       1         std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::_Select1st<std::pair<std::string const, int> > const&, std::equal_to<std::string> const&, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [246]
-----------------------------------------------
                0.00    0.00       1/1           NgramList::NgramList(int, WordList const&) [2]
[247]    0.0    0.00    0.00       1         std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::_Hashtable_iterator() [247]
                0.00    0.00       1/173501      std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_Hashtable_iterator_base(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [108]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_Hashtable(unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::_Select1st<std::pair<std::string const, int> > const&, std::allocator<std::pair<std::string const, int> > const&) [231]
[248]    0.0    0.00    0.00       1         std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float) [248]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [201] global constructors keyed to _ZN8WordListC2Ev (WordList.C) [153] std::vector<std::string, std::allocator<std::string> >::size() const [184] std::vector<std::string, std::allocator<std::string> >::end()
 [202] global constructors keyed to _ZN9NgramListC2EiRK8WordList (NgramList.C) [220] std::vector<std::string, std::allocator<std::string> >::begin() const [185] std::vector<std::string, std::allocator<std::string> >::begin()
 [203] global constructors keyed to main (main.C) [164] std::vector<std::string, std::allocator<std::string> >::max_size() const [26] std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&)
 [204] __static_initialization_and_destruction_0(int, int) (NgramList.C) [121] std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_compare(std::string const&, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) const [243] std::vector<std::string, std::allocator<std::string> >::vector()
 [205] __static_initialization_and_destruction_0(int, int) (WordList.C) [118] std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(std::string const&) const [244] std::vector<std::string, std::allocator<std::string> >::~vector()
